,CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
965,966,Male,59,"$1,61,091.00",56,Engineer,9,1
966,967,Female,26,"$69,988.00",2,Homemaker,5,4
967,968,Female,5,"$1,69,702.00",98,Doctor,5,1
968,969,Male,32,"$1,86,897.00",49,Healthcare,1,7
969,970,Female,98,"$1,09,061.00",41,Engineer,6,1
970,971,Male,31,"$1,88,620.00",30,Artist,3,6
971,972,Female,59,"$1,08,675.00",57,Artist,4,5
972,973,Female,80,"$1,77,601.00",34,Entertainment,0,2
973,974,Female,12,"$87,365.00",3,Marketing,1,2
974,975,Male,80,"$95,929.00",23,Engineer,0,2
975,976,Male,59,"$97,185.00",87,Entertainment,0,5
976,977,Female,56,"$1,03,838.00",17,Artist,1,2
977,978,Male,18,"$1,29,260.00",11,Doctor,1,3
978,979,Female,66,"$1,51,184.00",19,Artist,1,4
979,980,Female,67,"$1,77,512.00",62,Engineer,2,3
980,981,Male,39,"$1,40,099.00",51,Lawyer,0,7
981,982,Male,23,"$67,535.00",97,Healthcare,7,6
982,983,Male,47,"$1,33,236.00",61,Executive,1,6
983,984,Female,41,"$87,975.00",5,Homemaker,9,7
984,985,Female,40,"$1,64,350.00",23,Healthcare,0,5
985,986,Male,36,"$55,109.00",53,Artist,8,3
986,987,Female,12,"$67,613.00",40,Entertainment,1,2
987,988,Female,60,"$1,85,306.00",47,Entertainment,0,2
988,989,Female,24,"$1,54,787.00",84,Executive,3,5
989,990,Female,17,"$1,09,759.00",96,Artist,9,3
990,991,Female,92,"$1,14,571.00",51,Executive,1,3
991,992,Male,32,"$1,30,697.00",93,Artist,1,2
992,993,Male,39,"$1,15,916.00",24,Doctor,13,6
993,994,Female,50,"$69,814.00",53,Artist,9,2
994,995,Female,85,"$1,18,161.00",74,Engineer,0,4
995,996,Male,65,"$56,583.00",65,Healthcare,2,3
996,997,Female,17,"$1,85,843.00",36,Artist,4,3
997,998,Female,31,"$1,71,825.00",22,Entertainment,10,4
998,999,Male,24,"$77,976.00",95,Artist,11,3
999,1000,Male,97,"$66,312.00",75,Entertainment,0,1
1000,1001,Female,92,"$81,839.00",11,Entertainment,0,4
1001,1002,Female,80,"$55,712.00",5,Artist,5,6
1002,1003,Male,33,"$1,58,335.00",45,Healthcare,2,5
1003,1004,Male,8,"$74,253.00",45,Lawyer,1,6
1004,1005,Male,67,"$1,19,625.00",3,Healthcare,4,4
1005,1006,Female,8,"$1,29,743.00",6,Artist,0,2
1006,1007,Female,61,"$1,01,007.00",60,Lawyer,0,6
1007,1008,Male,83,"$87,529.00",49,Artist,9,7
1008,1009,Male,8,"$1,51,648.00",98,Healthcare,8,6
1009,1010,Male,69,"$61,637.00",67,,0,5
1010,1011,Male,14,"$1,64,659.00",59,Entertainment,1,6
1011,1012,Female,80,"$1,25,623.00",62,Executive,0,4
1012,1013,Female,85,"$1,04,054.00",22,Artist,8,4
1013,1014,Male,88,"$83,535.00",56,Artist,1,5
1014,1015,Female,76,"$1,66,245.00",13,Executive,7,3
1015,1016,Female,32,"$1,00,890.00",60,Entertainment,4,4
1016,1017,Female,99,"$55,972.00",83,Entertainment,1,7
1017,1018,Female,85,"$1,34,282.00",39,Artist,2,5
1018,1019,Female,25,"$1,06,669.00",22,Lawyer,1,7
1019,1020,Female,99,"$1,45,777.00",94,Executive,1,5
1020,1021,Male,41,"$1,19,259.00",91,Healthcare,1,5
1021,1022,Female,1,"$1,50,174.00",59,Artist,2,2
1022,1023,Female,45,"$55,472.00",51,Healthcare,1,3
1023,1024,Male,55,"$99,423.00",82,Healthcare,0,5
1024,1025,Female,20,"$1,46,221.00",25,Marketing,0,3
1025,1026,Female,33,"$84,238.00",31,Artist,1,2
1026,1027,Male,92,"$57,032.00",75,Entertainment,1,5
1027,1028,Male,93,"$88,811.00",52,Engineer,0,4
1028,1029,Male,60,"$1,67,420.00",38,Artist,5,2
1029,1030,Male,38,"$1,01,846.00",17,Doctor,3,2
1030,1031,Male,15,"$1,14,061.00",87,Artist,2,5
1031,1032,Male,74,"$1,47,449.00",16,Artist,1,5
1032,1033,Female,47,"$83,043.00",76,Executive,0,1
1033,1034,Female,96,"$1,68,990.00",81,Doctor,9,5
1034,1035,Male,97,"$73,867.00",65,Healthcare,4,5
1035,1036,Female,35,"$1,65,772.00",51,Healthcare,1,4
1036,1037,Female,19,"$1,78,217.00",38,Marketing,0,3
1037,1038,Male,60,"$1,62,612.00",98,Engineer,1,6
1038,1039,Male,37,"$99,872.00",53,Entertainment,11,3
1039,1040,Female,49,"$1,42,566.00",77,Artist,1,7
1040,1041,Female,1,"$1,11,424.00",80,Entertainment,8,5
1041,1042,Male,43,"$1,87,841.00",38,Artist,1,4
1042,1043,Female,46,"$1,71,921.00",50,Artist,1,6
1043,1044,Female,65,"$1,15,299.00",87,Artist,6,3
1044,1045,Male,75,"$94,129.00",27,Healthcare,6,7
1045,1046,Male,40,"$1,72,378.00",39,Entertainment,5,6
1046,1047,Male,28,"$1,46,597.00",31,Engineer,1,4
1047,1048,Female,78,"$64,057.00",44,Doctor,0,3
1048,1049,Female,22,"$1,63,585.00",49,Artist,9,5
1049,1050,Male,6,"$93,186.00",83,Entertainment,1,3
1050,1051,Male,46,"$1,49,764.00",1,Entertainment,0,6
1051,1052,Male,17,"$1,16,822.00",84,Doctor,1,3
1052,1053,Female,46,"$1,09,346.00",37,Entertainment,1,2
1053,1054,Female,72,"$1,11,587.00",99,Artist,7,4
1054,1055,Female,38,"$1,66,644.00",66,Artist,8,6
1055,1056,Female,50,"$1,81,270.00",56,Artist,1,1
1056,1057,Male,47,"$65,207.00",81,Healthcare,1,2
1057,1058,Female,72,"$1,12,146.00",21,Homemaker,8,4
1058,1059,Male,8,"$1,04,953.00",57,Doctor,1,6
1059,1060,Female,34,"$1,39,009.00",24,Artist,0,4
1060,1061,Female,53,"$67,916.00",82,Healthcare,0,6
1061,1062,Female,82,"$99,983.00",88,Executive,0,1
1062,1063,Male,63,"$1,31,122.00",40,Artist,9,6
1063,1064,Female,58,"$1,73,190.00",37,Doctor,9,4
1064,1065,Male,23,"$1,22,712.00",21,Marketing,1,1
1065,1066,Female,80,"$55,792.00",30,Artist,1,6
1066,1067,Male,45,"$73,892.00",45,Doctor,1,4
1067,1068,Female,30,"$78,821.00",46,,1,4
1068,1069,Female,84,"$1,52,475.00",12,Artist,0,7
1069,1070,Male,45,"$1,52,226.00",87,Artist,4,4
1070,1071,Male,85,"$1,17,679.00",18,Entertainment,1,3
1071,1072,Male,23,"$1,46,473.00",87,Artist,1,4
1072,1073,Male,79,"$66,051.00",75,Healthcare,1,7
1073,1074,Male,47,"$1,62,332.00",72,Entertainment,1,5
1074,1075,Female,93,"$1,66,018.00",71,Doctor,0,3
1075,1076,Female,95,"$67,398.00",81,Entertainment,2,5
1076,1077,Male,44,"$73,760.00",70,Entertainment,1,6
1077,1078,Male,95,"$1,67,578.00",66,Entertainment,0,1
1078,1079,Male,28,"$1,30,267.00",45,Engineer,8,4
1079,1080,Male,91,"$94,846.00",95,Engineer,0,5
1080,1081,Female,81,"$1,55,396.00",1,Engineer,9,5
1081,1082,Female,90,"$1,38,013.00",16,Artist,8,7
1082,1083,Male,79,"$1,48,286.00",77,Entertainment,0,4
1083,1084,Female,6,"$1,01,031.00",28,Artist,1,1
1084,1085,Female,38,"$52,884.00",24,Lawyer,1,1
1085,1086,Male,87,"$1,53,230.00",15,Healthcare,8,1
1086,1087,Female,93,"$63,261.00",13,Engineer,1,7
1087,1088,Male,44,"$90,167.00",84,Engineer,0,3
1088,1089,Female,10,"$1,62,076.00",78,,0,3
1089,1090,Female,84,"$53,622.00",27,Artist,0,3
1090,1091,Female,7,"$1,72,913.00",94,Executive,3,4
1091,1092,Female,41,"$94,316.00",86,Artist,0,6
1092,1093,Male,87,"$1,41,383.00",3,,7,5
1093,1094,Female,33,"$67,874.00",55,Artist,0,2
1094,1095,Female,34,"$1,76,554.00",62,Healthcare,1,2
1095,1096,Female,53,"$1,35,341.00",56,Healthcare,10,2
1096,1097,Female,47,"$1,29,019.00",57,Healthcare,0,3
1097,1098,Male,53,"$1,07,879.00",3,Doctor,1,6
1098,1099,Male,92,"$79,531.00",4,Artist,1,1
1099,1100,Male,89,"$63,379.00",59,Artist,12,7
1100,1101,Female,27,"$1,56,258.00",54,Entertainment,0,4
1101,1102,Male,70,"$67,874.00",41,Entertainment,9,3
1102,1103,Female,86,"$1,59,964.00",57,Engineer,5,6
1103,1104,Female,99,"$1,03,706.00",50,Entertainment,1,2
1104,1105,Female,96,"$64,713.00",84,Entertainment,2,7
1105,1106,Female,65,"$90,414.00",55,Artist,1,5
1106,1107,Female,82,"$1,71,100.00",34,Executive,0,5
1107,1108,Male,36,"$1,87,305.00",85,Engineer,6,7
1108,1109,Female,30,"$1,39,758.00",46,Lawyer,0,6
1109,1110,Female,96,"$91,226.00",56,Healthcare,0,5
1110,1111,Female,69,"$1,43,928.00",30,Engineer,9,7
1111,1112,Female,34,"$92,366.00",14,Healthcare,0,6
1112,1113,Male,74,"$1,75,041.00",25,Artist,4,1
1113,1114,Male,97,"$1,47,301.00",93,Lawyer,1,5
1114,1115,Male,56,"$1,19,296.00",49,Engineer,0,7
1115,1116,Female,30,"$1,26,306.00",44,Artist,0,1
1116,1117,Male,13,"$1,00,647.00",49,Executive,1,3
1117,1118,Female,95,"$1,68,663.00",16,Engineer,11,5
1118,1119,Female,2,"$1,05,391.00",42,Executive,1,7
1119,1120,Female,78,"$1,75,179.00",43,Executive,9,4
1120,1121,Female,54,"$1,65,019.00",12,Entertainment,1,2
1121,1122,Female,85,"$68,212.00",26,Healthcare,7,4
1122,1123,Male,13,"$64,572.00",71,Artist,1,2
1123,1124,Female,85,"$92,591.00",99,Artist,8,2
1124,1125,Female,41,"$69,730.00",97,Artist,1,4
1125,1126,Female,25,"$1,56,793.00",57,Marketing,2,4
1126,1127,Female,74,"$56,848.00",41,Artist,5,1
1127,1128,Male,8,"$1,48,450.00",55,Healthcare,0,6
1128,1129,Male,62,"$1,50,619.00",32,Artist,10,6
1129,1130,Male,52,"$1,00,261.00",10,Artist,1,6
1130,1131,Female,36,"$1,09,895.00",56,Healthcare,5,2
1131,1132,Male,11,"$1,52,684.00",24,Lawyer,0,3
1132,1133,Female,84,"$1,33,765.00",83,Artist,1,3
1133,1134,Female,99,"$57,677.00",99,Lawyer,0,5
1134,1135,Female,51,"$1,12,358.00",27,Artist,0,6
1135,1136,Female,57,"$73,845.00",52,Artist,1,7
1136,1137,Male,92,"$89,531.00",42,Healthcare,6,2
1137,1138,Male,29,"$1,18,092.00",100,Entertainment,7,3
1138,1139,Male,62,"$1,44,242.00",49,Entertainment,1,4
1139,1140,Female,43,"$1,40,876.00",90,Entertainment,0,4
1140,1141,Male,72,"$76,888.00",26,Marketing,0,1
1141,1142,Female,28,"$1,16,644.00",88,Artist,6,3
1142,1143,Female,57,"$1,43,021.00",3,Executive,5,4
1143,1144,Female,86,"$1,45,679.00",91,Lawyer,9,6
1144,1145,Female,26,"$64,398.00",7,Lawyer,1,6
1145,1146,Female,13,"$1,04,512.00",40,Marketing,9,3
1146,1147,Male,1,"$71,564.00",68,Artist,1,5
1147,1148,Female,89,"$1,22,707.00",64,Homemaker,2,3
1148,1149,Female,91,"$51,733.00",96,Healthcare,0,5
1149,1150,Female,67,"$1,38,087.00",63,Marketing,1,7
1150,1151,Male,63,"$1,47,278.00",51,Lawyer,0,4
1151,1152,Female,90,"$1,87,339.00",62,Healthcare,0,6
1152,1153,Female,87,"$1,29,972.00",97,Executive,1,6
1153,1154,Female,89,"$1,51,176.00",55,Healthcare,1,2
1154,1155,Female,34,"$74,358.00",60,Artist,0,6
1155,1156,Male,89,"$83,953.00",82,Healthcare,0,3
1156,1157,Male,31,"$62,925.00",24,Engineer,1,6
1157,1158,Male,55,"$65,257.00",93,Doctor,2,3
1158,1159,Female,3,"$1,88,557.00",4,Healthcare,9,2
1159,1160,Male,64,"$1,63,783.00",84,Healthcare,3,1
1160,1161,Female,1,"$1,08,342.00",97,Doctor,0,3
1161,1162,Female,20,"$1,55,951.00",21,Healthcare,7,4
1162,1163,Female,18,"$1,83,071.00",29,Artist,7,4
1163,1164,Female,83,"$1,24,104.00",20,Healthcare,4,6
1164,1165,Female,21,"$1,36,747.00",3,Healthcare,1,1
1165,1166,Male,19,"$1,89,498.00",18,Artist,4,1
1166,1167,Female,74,"$76,149.00",48,Artist,9,6
1167,1168,Female,44,"$1,85,550.00",54,Artist,0,1
1168,1169,Female,52,"$1,19,567.00",19,Artist,5,2
1169,1170,Female,14,"$79,806.00",30,Engineer,1,6
1170,1171,Male,10,"$1,80,774.00",66,Entertainment,1,5
1171,1172,Female,80,"$90,142.00",50,Lawyer,1,2
1172,1173,Female,82,"$1,84,481.00",84,Executive,0,2
1173,1174,Female,32,"$66,089.00",75,Artist,6,3
1174,1175,Female,16,"$60,044.00",83,Artist,4,1
1175,1176,Male,61,"$52,543.00",23,Executive,0,6
1176,1177,Male,57,"$50,429.00",23,Artist,0,1
1177,1178,Male,95,"$1,78,228.00",45,Engineer,1,2
1178,1179,Female,38,"$1,61,130.00",98,Artist,8,3
1179,1180,Male,70,"$87,976.00",38,Lawyer,1,6
1180,1181,Female,40,"$1,79,150.00",91,Artist,5,2
1181,1182,Female,92,"$1,63,442.00",32,Executive,1,6
1182,1183,Female,73,"$1,08,159.00",18,Entertainment,8,7
1183,1184,Female,62,"$73,419.00",14,Healthcare,0,1
1184,1185,Female,12,"$1,38,425.00",78,Doctor,11,6
1185,1186,Male,65,"$54,431.00",93,Healthcare,1,7
1186,1187,Female,88,"$1,68,437.00",81,Artist,2,2
1187,1188,Female,55,"$71,322.00",54,Entertainment,1,6
1188,1189,Female,99,"$1,22,548.00",14,,2,5
1189,1190,Female,20,"$1,41,428.00",32,Entertainment,1,5
1190,1191,Male,97,"$1,42,214.00",32,Artist,7,4
1191,1192,Female,93,"$62,590.00",43,Artist,9,6
1192,1193,Male,84,"$1,72,523.00",83,Artist,6,2
1193,1194,Female,16,"$1,57,588.00",76,Executive,2,6
1194,1195,Female,10,"$1,43,313.00",57,Doctor,4,7
1195,1196,Female,59,"$1,19,833.00",38,Doctor,1,2
1196,1197,Female,54,"$70,803.00",35,Entertainment,0,5
1197,1198,Male,82,"$1,39,008.00",47,Artist,1,4
1198,1199,Male,83,"$1,26,669.00",53,Artist,1,6
1199,1200,Male,87,"$1,22,722.00",10,Executive,9,4
1200,1201,Male,1,"$79,800.00",47,Artist,0,1
1201,1202,Male,89,"$1,00,155.00",5,Healthcare,6,1
1202,1203,Female,32,"$1,10,846.00",49,Artist,0,2
1203,1204,Female,1,"$1,06,841.00",69,Entertainment,0,3
1204,1205,Female,54,"$1,17,181.00",66,Doctor,12,5
1205,1206,Female,56,"$86,898.00",76,Healthcare,0,6
1206,1207,Female,31,"$1,43,241.00",81,Executive,4,7
1207,1208,Female,26,"$1,46,028.00",33,Healthcare,0,5
1208,1209,Male,7,"$1,65,287.00",65,Doctor,1,3
1209,1210,Female,60,"$1,32,486.00",9,Artist,1,2
1210,1211,Male,92,"$96,424.00",74,Artist,8,5
1211,1212,Female,93,"$1,51,468.00",41,Artist,1,5
1212,1213,Female,8,"$76,561.00",79,Healthcare,0,1
1213,1214,Female,81,"$1,25,316.00",81,Lawyer,0,6
1214,1215,Male,21,"$1,09,373.00",22,Entertainment,4,2
1215,1216,Male,96,"$1,35,042.00",12,Artist,0,7
1216,1217,Female,78,"$59,784.00",81,Artist,3,3
1217,1218,Male,86,"$1,40,687.00",63,Artist,1,2
1218,1219,Male,1,"$1,82,927.00",55,Healthcare,1,1
1219,1220,Female,62,"$1,75,534.00",44,Artist,1,6
1220,1221,Male,68,"$1,70,957.00",6,Lawyer,1,3
1221,1222,Male,70,"$81,197.00",76,Artist,0,4
1222,1223,Female,21,"$1,04,888.00",8,Healthcare,0,4
1223,1224,Male,74,"$1,84,838.00",18,,8,5
1224,1225,Female,62,"$1,39,588.00",66,Executive,0,2
1225,1226,Male,22,"$1,26,543.00",45,Homemaker,0,3
1226,1227,Female,87,"$1,77,260.00",45,Entertainment,14,2
1227,1228,Male,44,"$1,56,823.00",42,Healthcare,9,5
1228,1229,Female,27,"$1,83,201.00",52,Engineer,8,6
1229,1230,Female,95,"$84,925.00",46,Artist,4,6
1230,1231,Male,89,"$69,719.00",47,Artist,9,2
1231,1232,Female,41,"$61,355.00",13,Healthcare,1,3
1232,1233,Male,41,"$1,56,014.00",49,Doctor,14,5
1233,1234,Male,21,"$1,84,088.00",21,Entertainment,11,7
1234,1235,Female,59,"$1,58,372.00",98,Artist,1,1
1235,1236,Female,64,"$1,35,742.00",67,Healthcare,1,7
1236,1237,Female,38,"$1,45,704.00",82,Marketing,0,4
1237,1238,Female,70,"$1,57,307.00",23,Executive,4,3
1238,1239,Female,25,"$88,064.00",73,Executive,1,5
1239,1240,Female,3,"$1,67,226.00",59,Homemaker,3,1
1240,1241,Female,70,"$1,53,821.00",8,Marketing,1,4
1241,1242,Male,29,"$1,70,669.00",78,Doctor,9,5
1242,1243,Male,88,"$93,555.00",13,Artist,3,3
1243,1244,Female,20,"$1,01,941.00",18,Healthcare,1,3
1244,1245,Female,58,"$78,795.00",44,Engineer,0,6
1245,1246,Female,70,"$55,875.00",94,Engineer,0,5
1246,1247,Female,44,"$1,77,513.00",81,Lawyer,1,5
1247,1248,Female,87,"$1,00,850.00",83,Doctor,0,3
1248,1249,Female,0,"$1,43,082.00",63,Entertainment,0,7
1249,1250,Female,96,"$85,447.00",4,Artist,9,6
1250,1251,Female,75,"$1,14,213.00",33,Doctor,9,4
1251,1252,Male,14,"$1,61,120.00",69,Executive,0,1
1252,1253,Female,8,"$1,86,682.00",86,Entertainment,1,1
1253,1254,Male,58,"$1,05,302.00",75,Doctor,0,3
1254,1255,Female,5,"$1,33,400.00",47,Engineer,0,6
1255,1256,Male,70,"$56,432.00",23,Engineer,0,5
1256,1257,Female,49,"$1,36,467.00",72,Healthcare,3,3
1257,1258,Male,60,"$1,89,945.00",20,Engineer,0,5
1258,1259,Female,25,"$1,63,966.00",48,Lawyer,1,5
1259,1260,Male,47,"$52,152.00",17,Artist,0,3
1260,1261,Male,53,"$1,45,720.00",62,Homemaker,12,7
1261,1262,Male,24,"$1,88,034.00",61,Healthcare,1,5
1262,1263,Female,46,"$1,27,911.00",3,Homemaker,9,2
1263,1264,Female,70,"$1,74,114.00",31,Lawyer,1,1
1264,1265,Male,53,"$1,44,489.00",10,Artist,14,3
1265,1266,Male,63,"$77,440.00",47,Lawyer,0,5
1266,1267,Female,24,"$86,119.00",44,Artist,1,6
1267,1268,Female,5,"$1,00,056.00",49,Entertainment,1,3
1268,1269,Male,7,"$66,686.00",50,Artist,8,7
1269,1270,Female,71,"$74,696.00",41,Doctor,1,6
1270,1271,Male,23,"$65,641.00",50,Entertainment,4,5
1271,1272,Female,0,"$61,228.00",81,Entertainment,1,6
1272,1273,Female,2,"$1,38,529.00",87,Healthcare,0,4
1273,1274,Female,72,"$1,52,405.00",4,Artist,1,4
1274,1275,Male,18,"$1,57,757.00",84,Doctor,0,4
1275,1276,Male,11,"$1,66,361.00",59,Engineer,6,4
1276,1277,Female,95,"$67,227.00",30,Artist,1,7
1277,1278,Male,20,"$1,61,156.00",88,Engineer,0,4
1278,1279,Female,58,"$1,70,647.00",70,Healthcare,1,7
1279,1280,Female,67,"$1,61,646.00",36,Healthcare,0,2
1280,1281,Male,43,"$98,016.00",18,Healthcare,9,6
1281,1282,Male,36,"$50,526.00",19,Artist,0,6
1282,1283,Male,2,"$1,75,208.00",43,Executive,8,4
1283,1284,Female,35,"$97,721.00",48,Engineer,0,7
1284,1285,Female,81,"$1,42,013.00",81,Entertainment,3,4
1285,1286,Male,84,"$1,66,737.00",76,Artist,0,3
1286,1287,Female,18,"$62,651.00",13,Entertainment,0,2
1287,1288,Female,54,"$1,79,546.00",4,Homemaker,8,4
1288,1289,Female,98,"$51,866.00",81,Artist,12,7
1289,1290,Female,75,"$86,297.00",42,Executive,9,4
1290,1291,Female,98,"$65,031.00",23,Artist,0,4
1291,1292,Male,94,"$69,383.00",25,Entertainment,0,2
1292,1293,Male,24,"$70,733.00",63,Artist,5,3
1293,1294,Female,47,"$1,87,898.00",89,Artist,6,2
1294,1295,Female,40,"$1,16,001.00",55,Engineer,1,4
1295,1296,Male,68,"$87,040.00",4,Artist,9,1
1296,1297,Female,18,"$1,80,956.00",74,Artist,2,2
1297,1298,Female,83,"$1,15,517.00",82,Healthcare,0,6
1298,1299,Male,34,"$76,979.00",46,Lawyer,1,3
1299,1300,Male,81,"$50,798.00",56,Artist,10,5
1300,1301,Female,61,"$1,46,350.00",43,Artist,1,3
1301,1302,Female,77,"$81,112.00",61,Healthcare,5,3
1302,1303,Male,52,"$80,605.00",20,Doctor,1,6
1303,1304,Male,40,"$1,71,949.00",11,Doctor,1,6
1304,1305,Male,93,"$1,59,006.00",26,Artist,8,6
1305,1306,Female,45,"$1,77,368.00",96,Healthcare,1,2
1306,1307,Female,83,"$1,87,643.00",3,Artist,1,1
1307,1308,Male,23,"$93,841.00",25,Lawyer,0,7
1308,1309,Male,15,"$1,31,061.00",92,Healthcare,0,7
1309,1310,Male,79,"$1,46,130.00",20,Entertainment,6,6
1310,1311,Male,80,"$84,471.00",79,Doctor,1,5
1311,1312,Female,35,"$1,44,485.00",15,Entertainment,0,4
1312,1313,Female,39,"$1,58,638.00",78,Healthcare,2,5
1313,1314,Male,4,"$96,693.00",28,Entertainment,0,4
1314,1315,Female,83,"$1,29,507.00",93,Healthcare,4,7
1315,1316,Female,94,"$1,14,510.00",39,Healthcare,0,4
1316,1317,Female,33,"$1,09,396.00",17,,1,2
1317,1318,Female,12,"$1,49,031.00",96,Artist,10,5
1318,1319,Female,77,"$66,256.00",13,Lawyer,1,2
1319,1320,Female,48,"$1,18,285.00",69,Doctor,8,4
1320,1321,Male,97,"$1,28,723.00",58,Artist,4,5
1321,1322,Female,28,"$1,78,285.00",91,Artist,4,7
1322,1323,Female,99,"$1,44,176.00",74,Marketing,7,2
1323,1324,Male,27,"$82,474.00",31,Artist,9,3
1324,1325,Female,95,"$1,59,010.00",84,Lawyer,6,2
1325,1326,Female,6,"$76,164.00",83,Artist,6,2
1326,1327,Male,18,"$77,873.00",49,Executive,6,5
1327,1328,Male,42,"$53,392.00",89,Artist,6,4
1328,1329,Male,50,"$1,68,898.00",41,Artist,9,7
1329,1330,Male,86,"$1,28,917.00",7,Homemaker,5,5
1330,1331,Male,69,"$1,85,067.00",49,Lawyer,5,4
1331,1332,Male,23,"$1,32,183.00",76,Artist,10,3
1332,1333,Female,82,"$82,060.00",46,Healthcare,7,1
1333,1334,Female,97,"$1,33,614.00",58,Artist,7,4
1334,1335,Male,42,"$94,844.00",64,,7,6
1335,1336,Female,75,"$76,474.00",5,Doctor,5,5
1336,1337,Female,14,"$94,655.00",9,Healthcare,8,1
1337,1338,Male,3,"$60,933.00",30,Doctor,8,1
1338,1339,Male,16,"$79,257.00",82,Healthcare,6,2
1339,1340,Female,45,"$1,25,677.00",36,Entertainment,5,2
1340,1341,Female,23,"$1,27,971.00",56,Artist,1,5
1341,1342,Male,38,"$76,103.00",62,Executive,9,3
1342,1343,Female,45,"$1,14,741.00",96,Artist,0,5
1343,1344,Female,82,"$1,57,994.00",92,Artist,1,1
1344,1345,Male,73,"$93,786.00",44,Entertainment,3,1
1345,1346,Male,36,"$75,178.00",41,Entertainment,1,7
1346,1347,Male,13,"$1,75,267.00",81,Healthcare,1,4
1347,1348,Female,96,"$99,263.00",100,Healthcare,8,1
1348,1349,Female,83,"$52,590.00",3,Healthcare,0,4
1349,1350,Male,33,"$1,70,959.00",75,Artist,0,4
1350,1351,Male,68,"$1,35,076.00",60,Engineer,1,5
1351,1352,Male,88,"$1,67,112.00",34,Lawyer,0,1
1352,1353,Female,87,"$1,84,639.00",12,Doctor,1,6
1353,1354,Female,88,"$1,72,369.00",80,Artist,6,6
1354,1355,Female,43,"$1,24,256.00",67,Marketing,1,7
1355,1356,Female,64,"$89,972.00",92,Artist,10,6
1356,1357,Male,96,"$67,799.00",42,Entertainment,1,6
1357,1358,Female,72,"$1,76,074.00",70,Doctor,1,7
1358,1359,Male,48,"$1,67,517.00",27,Artist,2,7
1359,1360,Female,64,"$77,914.00",11,Artist,1,6
1360,1361,Female,8,"$57,605.00",81,Doctor,0,2
1361,1362,Female,52,"$86,365.00",70,Engineer,1,7
1362,1363,Male,3,"$93,883.00",39,Healthcare,1,2
1363,1364,Female,44,"$1,31,091.00",62,Artist,4,1
1364,1365,Male,14,"$87,222.00",14,Healthcare,8,4
1365,1366,Female,50,"$1,17,076.00",45,Doctor,1,2
1366,1367,Male,53,"$1,50,925.00",1,Healthcare,1,2
1367,1368,Female,31,"$1,49,379.00",100,Lawyer,0,3
1368,1369,Female,31,"$1,38,644.00",94,Engineer,4,3
1369,1370,Male,97,"$1,48,493.00",42,Doctor,4,7
1370,1371,Male,27,"$84,658.00",66,Lawyer,4,6
1371,1372,Male,2,"$1,11,618.00",99,Lawyer,6,5
1372,1373,Male,81,"$1,08,759.00",60,Artist,7,6
1373,1374,Male,64,"$1,86,203.00",73,Artist,10,5
1374,1375,Female,11,"$1,47,258.00",59,Lawyer,10,2
1375,1376,Female,78,"$1,32,983.00",67,Healthcare,7,7
1376,1377,Male,72,"$1,49,092.00",39,Engineer,8,1
1377,1378,Male,36,"$1,63,845.00",84,Doctor,5,7
1378,1379,Male,97,"$1,17,777.00",67,Artist,5,5
1379,1380,Male,88,"$1,31,584.00",18,Artist,7,3
1380,1381,Female,21,"$1,23,904.00",91,Artist,7,5
1381,1382,Female,62,"$89,801.00",88,Artist,5,4
1382,1383,Male,73,"$1,73,466.00",57,Entertainment,10,5
1383,1384,Female,34,"$55,690.00",4,Marketing,4,6
1384,1385,Female,50,"$1,04,467.00",72,,5,1
1385,1386,Male,39,"$1,00,419.00",19,Artist,5,4
1386,1387,Female,82,"$62,951.00",47,Lawyer,8,2
1387,1388,Male,39,"$1,18,554.00",1,Lawyer,4,6
1388,1389,Female,13,"$1,40,673.00",49,Artist,6,7
1389,1390,Female,68,"$75,561.00",87,Healthcare,5,3
1390,1391,Female,77,"$1,47,306.00",50,Healthcare,6,6
1391,1392,Female,35,"$1,11,871.00",30,Doctor,10,1
1392,1393,Male,5,"$1,12,884.00",43,Healthcare,0,6
1393,1394,Female,47,"$1,21,267.00",58,Engineer,1,1
1394,1395,Female,48,"$1,51,519.00",93,Artist,7,2
1395,1396,Female,34,"$1,05,448.00",40,Artist,0,5
1396,1397,Female,20,"$92,048.00",91,Healthcare,1,1
1397,1398,Male,61,"$99,980.00",94,Healthcare,10,1
1398,1399,Male,16,"$84,003.00",68,Artist,9,6
1399,1400,Male,2,"$1,10,889.00",95,Executive,1,2
1400,1401,Female,52,"$82,478.00",95,Executive,10,1
1401,1402,Male,99,"$1,39,685.00",20,Healthcare,1,4
1402,1403,Female,84,"$1,82,374.00",62,Entertainment,0,6
1403,1404,Female,58,"$1,19,366.00",94,Engineer,4,2
1404,1405,Female,91,"$53,788.00",57,Doctor,0,2
1405,1406,Female,1,"$90,341.00",92,Doctor,0,2
1406,1407,Female,67,"$1,18,348.00",94,Engineer,1,7
1407,1408,Male,56,"$1,37,428.00",87,Artist,0,2
1408,1409,Female,62,"$1,06,982.00",53,Entertainment,1,7
1409,1410,Female,12,"$98,532.00",52,Doctor,0,6
1410,1411,Female,38,"$1,20,825.00",24,Executive,9,7
1411,1412,Female,51,"$58,006.00",83,Executive,1,5
1412,1413,Male,20,"$1,06,941.00",73,Artist,1,1
