,CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1244,1245,Female,58,78795,44,engineer,0,6
1245,1246,Female,70,55875,94,engineer,0,5
1246,1247,Female,44,177513,81,lawyer,1,5
1247,1248,Female,87,100850,83,doctor,0,3
1248,1249,Female,0,143082,63,entertainment,0,7
1249,1250,Female,96,85447,4,artist,9,6
1250,1251,Female,75,114213,33,doctor,9,4
1251,1252,Male,14,161120,69,executive,0,1
1252,1253,Female,8,186682,86,entertainment,1,1
1253,1254,Male,58,105302,75,doctor,0,3
1254,1255,Female,5,133400,47,engineer,0,6
1255,1256,Male,70,56432,23,engineer,0,5
1256,1257,Female,49,136467,72,healthcare,3,3
1257,1258,Male,60,189945,20,engineer,0,5
1258,1259,Female,25,163966,48,lawyer,1,5
1259,1260,Male,47,52152,17,artist,0,3
1260,1261,Male,53,145720,62,homemaker,12,7
1261,1262,Male,24,188034,61,healthcare,1,5
1262,1263,Female,46,127911,3,homemaker,9,2
1263,1264,Female,70,174114,31,lawyer,1,1
1264,1265,Male,53,144489,10,artist,14,3
1265,1266,Male,63,77440,47,lawyer,0,5
1266,1267,Female,24,86119,44,artist,1,6
1267,1268,Female,5,100056,49,entertainment,1,3
1268,1269,Male,7,66686,50,artist,8,7
1269,1270,Female,71,74696,41,doctor,1,6
1270,1271,Male,23,65641,50,entertainment,4,5
1271,1272,Female,0,61228,81,entertainment,1,6
1272,1273,Female,2,138529,87,healthcare,0,4
1273,1274,Female,72,152405,4,artist,1,4
1274,1275,Male,18,157757,84,doctor,0,4
1275,1276,Male,11,166361,59,engineer,6,4
1276,1277,Female,95,67227,30,artist,1,7
1277,1278,Male,20,161156,88,engineer,0,4
1278,1279,Female,58,170647,70,healthcare,1,7
1279,1280,Female,67,161646,36,healthcare,0,2
1280,1281,Male,43,98016,18,healthcare,9,6
1281,1282,Male,36,50526,19,artist,0,6
1282,1283,Male,2,175208,43,executive,8,4
1283,1284,Female,35,97721,48,engineer,0,7
1284,1285,Female,81,142013,81,entertainment,3,4
1285,1286,Male,84,166737,76,artist,0,3
1286,1287,Female,18,62651,13,entertainment,0,2
1287,1288,Female,54,179546,4,homemaker,8,4
1288,1289,Female,98,51866,81,artist,12,7
1289,1290,Female,75,86297,42,executive,9,4
1290,1291,Female,98,65031,23,artist,0,4
1291,1292,Male,94,69383,25,entertainment,0,2
1292,1293,Male,24,70733,63,artist,5,3
1293,1294,Female,47,187898,89,artist,6,2
1294,1295,Female,40,116001,55,engineer,1,4
1295,1296,Male,68,87040,4,artist,9,1
1296,1297,Female,18,180956,74,artist,2,2
1297,1298,Female,83,115517,82,healthcare,0,6
1298,1299,Male,34,76979,46,lawyer,1,3
1299,1300,Male,81,50798,56,artist,10,5
1300,1301,Female,61,146350,43,artist,1,3
1301,1302,Female,77,81112,61,healthcare,5,3
1302,1303,Male,52,80605,20,doctor,1,6
1303,1304,Male,40,171949,11,doctor,1,6
1304,1305,Male,93,159006,26,artist,8,6
1305,1306,Female,45,177368,96,healthcare,1,2
1306,1307,Female,83,187643,3,artist,1,1
1307,1308,Male,23,93841,25,lawyer,0,7
1308,1309,Male,15,131061,92,healthcare,0,7
1309,1310,Male,79,146130,20,entertainment,6,6
1310,1311,Male,80,84471,79,doctor,1,5
1311,1312,Female,35,144485,15,entertainment,0,4
1312,1313,Female,39,158638,78,healthcare,2,5
1313,1314,Male,4,96693,28,entertainment,0,4
1314,1315,Female,83,129507,93,healthcare,4,7
1315,1316,Female,94,114510,39,healthcare,0,4
1316,1317,Female,33,109396,17,,1,2
1317,1318,Female,12,149031,96,artist,10,5
1318,1319,Female,77,66256,13,lawyer,1,2
1319,1320,Female,48,118285,69,doctor,8,4
1320,1321,Male,97,128723,58,artist,4,5
1321,1322,Female,28,178285,91,artist,4,7
1322,1323,Female,99,144176,74,marketing,7,2
1323,1324,Male,27,82474,31,artist,9,3
1324,1325,Female,95,159010,84,lawyer,6,2
1325,1326,Female,6,76164,83,artist,6,2
1326,1327,Male,18,77873,49,executive,6,5
1327,1328,Male,42,53392,89,artist,6,4
1328,1329,Male,50,168898,41,artist,9,7
1329,1330,Male,86,128917,7,homemaker,5,5
1330,1331,Male,69,185067,49,lawyer,5,4
1331,1332,Male,23,132183,76,artist,10,3
1332,1333,Female,82,82060,46,healthcare,7,1
1333,1334,Female,97,133614,58,artist,7,4
1334,1335,Male,42,94844,64,,7,6
1335,1336,Female,75,76474,5,doctor,5,5
1336,1337,Female,14,94655,9,healthcare,8,1
1337,1338,Male,3,60933,30,doctor,8,1
1338,1339,Male,16,79257,82,healthcare,6,2
1339,1340,Female,45,125677,36,entertainment,5,2
1340,1341,Female,23,127971,56,artist,1,5
1341,1342,Male,38,76103,62,executive,9,3
1342,1343,Female,45,114741,96,artist,0,5
1343,1344,Female,82,157994,92,artist,1,1
1344,1345,Male,73,93786,44,entertainment,3,1
1345,1346,Male,36,75178,41,entertainment,1,7
1346,1347,Male,13,175267,81,healthcare,1,4
1347,1348,Female,96,99263,100,healthcare,8,1
1348,1349,Female,83,52590,3,healthcare,0,4
1349,1350,Male,33,170959,75,artist,0,4
1350,1351,Male,68,135076,60,engineer,1,5
1351,1352,Male,88,167112,34,lawyer,0,1
1352,1353,Female,87,184639,12,doctor,1,6
1353,1354,Female,88,172369,80,artist,6,6
1354,1355,Female,43,124256,67,marketing,1,7
1355,1356,Female,64,89972,92,artist,10,6
1356,1357,Male,96,67799,42,entertainment,1,6
1357,1358,Female,72,176074,70,doctor,1,7
1358,1359,Male,48,167517,27,artist,2,7
1359,1360,Female,64,77914,11,artist,1,6
1360,1361,Female,8,57605,81,doctor,0,2
1361,1362,Female,52,86365,70,engineer,1,7
1362,1363,Male,3,93883,39,healthcare,1,2
1363,1364,Female,44,131091,62,artist,4,1
1364,1365,Male,14,87222,14,healthcare,8,4
1365,1366,Female,50,117076,45,doctor,1,2
1366,1367,Male,53,150925,1,healthcare,1,2
1367,1368,Female,31,149379,100,lawyer,0,3
1368,1369,Female,31,138644,94,engineer,4,3
1369,1370,Male,97,148493,42,doctor,4,7
1370,1371,Male,27,84658,66,lawyer,4,6
1371,1372,Male,2,111618,99,lawyer,6,5
1372,1373,Male,81,108759,60,artist,7,6
1373,1374,Male,64,186203,73,artist,10,5
1374,1375,Female,11,147258,59,lawyer,10,2
1375,1376,Female,78,132983,67,healthcare,7,7
1376,1377,Male,72,149092,39,engineer,8,1
1377,1378,Male,36,163845,84,doctor,5,7
1378,1379,Male,97,117777,67,artist,5,5
1379,1380,Male,88,131584,18,artist,7,3
1380,1381,Female,21,123904,91,artist,7,5
1381,1382,Female,62,89801,88,artist,5,4
1382,1383,Male,73,173466,57,entertainment,10,5
1383,1384,Female,34,55690,4,marketing,4,6
1384,1385,Female,50,104467,72,,5,1
1385,1386,Male,39,100419,19,artist,5,4
1386,1387,Female,82,62951,47,lawyer,8,2
1387,1388,Male,39,118554,1,lawyer,4,6
1388,1389,Female,13,140673,49,artist,6,7
1389,1390,Female,68,75561,87,healthcare,5,3
1390,1391,Female,77,147306,50,healthcare,6,6
1391,1392,Female,35,111871,30,doctor,10,1
1392,1393,Male,5,112884,43,healthcare,0,6
1393,1394,Female,47,121267,58,engineer,1,1
1394,1395,Female,48,151519,93,artist,7,2
1395,1396,Female,34,105448,40,artist,0,5
1396,1397,Female,20,92048,91,healthcare,1,1
1397,1398,Male,61,99980,94,healthcare,10,1
1398,1399,Male,16,84003,68,artist,9,6
1399,1400,Male,2,110889,95,executive,1,2
1400,1401,Female,52,82478,95,executive,10,1
1401,1402,Male,99,139685,20,healthcare,1,4
1402,1403,Female,84,182374,62,entertainment,0,6
1403,1404,Female,58,119366,94,engineer,4,2
1404,1405,Female,91,53788,57,doctor,0,2
1405,1406,Female,1,90341,92,doctor,0,2
1406,1407,Female,67,118348,94,engineer,1,7
1407,1408,Male,56,137428,87,artist,0,2
1408,1409,Female,62,106982,53,entertainment,1,7
1409,1410,Female,12,98532,52,doctor,0,6
1410,1411,Female,38,120825,24,executive,9,7
1411,1412,Female,51,58006,83,executive,1,5
1412,1413,Male,20,106941,73,artist,1,1
1413,1414,Male,43,129782,31,entertainment,1,2
1414,1415,Male,93,121513,90,engineer,0,6
1415,1416,Female,54,79925,30,healthcare,0,3
1416,1417,Male,23,112089,74,healthcare,7,7
1417,1418,Female,1,138656,27,,3,4
1418,1419,Female,64,146794,90,healthcare,8,3
1419,1420,Female,55,75033,30,engineer,5,5
1420,1421,Female,85,149969,78,executive,0,6
1421,1422,Female,20,124852,39,healthcare,5,5
1422,1423,Male,73,154837,42,executive,8,4
1423,1424,Female,53,145678,55,executive,0,1
1424,1425,Female,7,137354,89,artist,8,7
1425,1426,Female,50,136660,48,entertainment,1,3
1426,1427,Female,12,63334,99,artist,0,6
1427,1428,Male,37,62893,29,executive,1,5
1428,1429,Male,78,163514,89,doctor,9,2
1429,1430,Male,29,145934,40,marketing,10,2
1430,1431,Female,54,119223,58,lawyer,10,7
1431,1432,Male,89,127479,18,doctor,10,2
1432,1433,Female,25,136146,98,artist,6,6
1433,1434,Female,14,76001,46,artist,7,3
1434,1435,Female,12,84885,24,healthcare,6,2
1435,1436,Female,18,82812,1,artist,6,2
1436,1437,Male,74,51260,43,entertainment,5,5
1437,1438,Male,21,159572,42,healthcare,5,5
1438,1439,Male,9,130186,88,artist,9,7
1439,1440,Female,49,176954,57,artist,5,6
1440,1441,Male,58,85908,99,artist,5,4
1441,1442,Female,16,75831,5,healthcare,10,7
1442,1443,Female,55,123045,56,engineer,7,3
1443,1444,Female,31,161211,10,lawyer,9,1
1444,1445,Female,59,81702,27,marketing,6,4
1445,1446,Female,25,173043,3,artist,8,6
1446,1447,Male,63,126380,90,artist,6,1
1447,1448,Female,60,128205,27,healthcare,6,5
1448,1449,Female,41,181355,73,artist,10,3
1449,1450,Female,84,97931,70,healthcare,9,7
1450,1451,Male,72,146432,25,artist,6,1
1451,1452,Female,97,125731,41,artist,6,4
1452,1453,Female,43,132701,70,healthcare,5,2
1453,1454,Female,63,116095,8,artist,5,1
1454,1455,Female,7,135773,42,artist,9,5
1455,1456,Male,54,136417,45,healthcare,9,6
1456,1457,Male,27,80783,82,artist,9,3
1457,1458,Male,28,182580,60,executive,6,6
1458,1459,Female,84,143567,48,artist,7,2
1459,1460,Male,71,85908,85,entertainment,5,4
1460,1461,Female,88,139806,99,entertainment,4,4
1461,1462,Female,75,77269,24,artist,8,1
1462,1463,Female,96,105968,65,engineer,4,5
1463,1464,Female,83,125660,19,engineer,10,4
1464,1465,Female,86,98444,76,entertainment,7,4
1465,1466,Male,60,179503,9,artist,4,3
1466,1467,Female,5,60575,14,engineer,5,2
1467,1468,Female,65,75685,19,marketing,7,3
1468,1469,Female,49,85374,45,artist,8,5
1469,1470,Female,78,128642,19,marketing,5,6
1470,1471,Male,25,182292,78,artist,7,5
1471,1472,Female,5,124702,94,artist,10,3
1472,1473,Female,58,127833,2,artist,7,7
1473,1474,Female,80,178866,97,artist,8,4
1474,1475,Female,94,183643,51,artist,5,5
1475,1476,Male,62,113306,4,executive,5,6
1476,1477,Male,20,84008,77,artist,8,4
1477,1478,Male,85,85758,35,lawyer,10,4
1478,1479,Female,72,63128,45,engineer,8,7
1479,1480,Male,95,70174,6,executive,10,6
1480,1481,Female,97,170133,42,engineer,5,5
1481,1482,Female,25,165978,42,artist,7,3
1482,1483,Female,17,149727,78,artist,7,3
1483,1484,Female,19,147052,86,,9,4
1484,1485,Female,59,113389,79,doctor,4,6
1485,1486,Male,30,111690,73,entertainment,10,4
1486,1487,Female,63,184830,60,doctor,9,3
1487,1488,Female,23,91549,23,artist,4,3
1488,1489,Female,97,94629,17,marketing,6,3
1489,1490,Female,97,167558,99,artist,4,7
1490,1491,Male,94,119189,57,artist,9,3
1491,1492,Female,28,96207,67,artist,5,5
1492,1493,Male,21,85339,6,doctor,4,7
1493,1494,Female,25,111942,7,artist,5,5
1494,1495,Female,48,157003,45,engineer,5,4
1495,1496,Female,53,117123,23,artist,9,7
1496,1497,Female,97,172747,76,artist,7,2
1497,1498,Male,33,157358,52,healthcare,7,4
1498,1499,Male,5,156655,20,entertainment,4,5
1499,1500,Male,72,166043,93,doctor,7,6
1500,1501,Male,40,67768,15,doctor,10,6
1501,1502,Male,34,171353,34,doctor,8,4
1502,1503,Female,63,116971,76,executive,7,5
1503,1504,Female,85,97822,38,doctor,5,3
1504,1505,Female,86,117203,83,healthcare,10,3
1505,1506,Female,63,88720,100,artist,10,1
1506,1507,Female,9,173233,18,,5,1
1507,1508,Female,76,139447,36,artist,8,7
1508,1509,Male,19,179269,93,entertainment,6,3
1509,1510,Female,84,136254,90,engineer,5,6
1510,1511,Male,38,174594,56,executive,8,2
1511,1512,Female,1,100429,19,entertainment,9,1
1512,1513,Female,30,73107,48,artist,9,1
1513,1514,Female,86,98344,25,artist,6,6
1514,1515,Male,21,163509,21,healthcare,10,1
1515,1516,Male,15,116204,16,engineer,8,2
1516,1517,Female,87,95853,53,healthcare,9,1
1517,1518,Male,40,156411,70,artist,6,5
1518,1519,Male,2,72889,36,homemaker,5,7
1519,1520,Female,63,106691,79,healthcare,9,3
1520,1521,Male,26,144832,42,artist,5,3
1521,1522,Male,29,132297,53,entertainment,8,1
1522,1523,Female,7,170345,3,executive,9,5
1523,1524,Male,28,157383,13,lawyer,8,2
1524,1525,Female,99,150782,18,executive,8,2
1525,1526,Male,69,143987,87,healthcare,10,5
1526,1527,Female,13,129659,59,entertainment,6,7
1527,1528,Male,73,104826,36,healthcare,5,1
1528,1529,Female,4,181471,59,healthcare,10,4
1529,1530,Female,42,152547,56,artist,7,4
1530,1531,Male,43,85347,9,doctor,1,1
1531,1532,Female,79,122828,32,executive,0,5
1532,1533,Male,18,107794,17,engineer,0,5
1533,1534,Male,39,152566,11,entertainment,1,7
1534,1535,Female,41,91715,99,entertainment,0,3
1535,1536,Female,60,99222,48,artist,1,6
1536,1537,Female,39,70280,99,engineer,0,4
1537,1538,Female,90,70030,86,healthcare,1,2
1538,1539,Female,83,102083,24,artist,1,1
1539,1540,Female,92,166163,87,engineer,8,5
1540,1541,Female,6,182871,27,engineer,8,6
1541,1542,Male,50,187545,61,executive,4,6
1542,1543,Male,90,182910,86,entertainment,0,1
1543,1544,Female,13,174530,30,lawyer,1,6
1544,1545,Female,27,115438,37,artist,0,6
1545,1546,Female,93,93964,80,artist,4,2
1546,1547,Female,61,180341,75,healthcare,1,3
1547,1548,Female,91,107323,1,engineer,7,7
1548,1549,Female,79,119435,55,entertainment,0,7
1549,1550,Female,80,68341,22,artist,13,6
1550,1551,Female,16,95365,60,artist,0,5
1551,1552,Male,4,131093,79,lawyer,1,7
1552,1553,Female,34,100621,3,healthcare,1,1
1553,1554,Male,10,116521,47,doctor,0,2
1554,1555,Female,3,136316,88,executive,0,3
1555,1556,Male,96,172039,51,lawyer,0,6
1556,1557,Female,48,70844,22,entertainment,0,3
1557,1558,Male,25,100964,96,marketing,1,6
1558,1559,Female,98,128037,39,entertainment,6,2
1559,1560,Male,84,97081,75,marketing,1,3
1560,1561,Male,88,92247,47,marketing,0,6
1561,1562,Male,86,129914,92,artist,1,3
1562,1563,Female,0,94014,53,engineer,9,5
1563,1564,Female,56,138864,93,artist,0,5
1564,1565,Male,6,169299,46,marketing,1,5
1565,1566,Male,2,119097,40,healthcare,0,7
1566,1567,Female,73,68161,23,doctor,1,2
1567,1568,Female,38,181108,32,homemaker,1,1
1568,1569,Male,37,87764,59,engineer,9,7
1569,1570,Female,41,102543,54,artist,7,3
1570,1571,Male,94,139417,13,artist,1,3
1571,1572,Female,57,81802,29,homemaker,9,1
1572,1573,Female,96,102788,51,artist,0,1
1573,1574,Female,59,163179,19,healthcare,1,7
1574,1575,Male,87,71318,22,healthcare,1,3
1575,1576,Male,55,63683,34,healthcare,3,1
1576,1577,Female,16,189689,37,healthcare,8,5
1577,1578,Male,82,121610,36,artist,0,5
1578,1579,Female,83,150682,25,artist,1,1
1579,1580,Female,96,124550,46,marketing,0,3
1580,1581,Male,55,148875,99,artist,0,4
1581,1582,Male,6,107117,44,artist,1,3
1582,1583,Male,33,109223,43,engineer,1,5
1583,1584,Female,0,120899,7,marketing,2,6
1584,1585,Female,27,101948,31,artist,0,5
1585,1586,Male,72,143169,58,engineer,0,4
1586,1587,Female,13,167619,4,healthcare,7,6
1587,1588,Female,19,181795,59,healthcare,3,5
1588,1589,Female,48,186445,41,engineer,0,1
1589,1590,Female,58,102205,24,artist,1,1
1590,1591,Female,21,52326,69,healthcare,0,2
1591,1592,Male,91,82992,5,entertainment,1,5
1592,1593,Male,44,145520,55,homemaker,1,7
1593,1594,Female,80,104820,96,artist,2,4
1594,1595,Female,28,69025,79,entertainment,0,2
1595,1596,Male,74,164976,89,entertainment,0,4
1596,1597,Female,79,178576,51,executive,5,5
1597,1598,Female,42,72415,52,marketing,0,5
1598,1599,Male,80,112146,24,entertainment,0,3
1599,1600,Male,8,144830,43,artist,0,1
1600,1601,Female,24,51661,79,entertainment,0,7
1601,1602,Female,71,152910,90,artist,1,6
1602,1603,Male,1,114556,64,entertainment,0,7
1603,1604,Male,0,143455,62,healthcare,1,6
1604,1605,Male,30,173096,92,healthcare,0,3
1605,1606,Female,52,121172,97,healthcare,5,4
1606,1607,Female,34,56492,15,homemaker,8,1
1607,1608,Male,64,156422,39,entertainment,1,7
1608,1609,Male,17,131863,94,artist,1,7
1609,1610,Male,71,118096,36,lawyer,0,3
1610,1611,Male,87,149685,30,executive,9,6
1611,1612,Female,68,89765,28,artist,0,7
1612,1613,Female,14,177701,49,entertainment,0,6
1613,1614,Male,24,64738,67,artist,0,6
1614,1615,Female,10,92734,28,lawyer,1,4
1615,1616,Female,53,146877,47,healthcare,4,3
1616,1617,Female,39,62935,60,artist,0,7
1617,1618,Female,16,67178,17,entertainment,8,3
1618,1619,Female,64,115754,35,engineer,1,3
1619,1620,Female,41,186470,21,artist,0,7
1620,1621,Male,16,100939,34,healthcare,7,6
1621,1622,Female,94,86172,55,artist,4,4
1622,1623,Female,40,184222,17,healthcare,0,2
1623,1624,Male,81,71543,1,entertainment,1,4
1624,1625,Female,18,174836,63,healthcare,0,4
1625,1626,Female,78,130706,72,,3,6
1626,1627,Male,8,74407,100,doctor,0,6
1627,1628,Male,64,130055,46,healthcare,2,1
1628,1629,Male,45,88707,81,healthcare,0,5
1629,1630,Male,99,162762,52,healthcare,1,1
1630,1631,Male,59,154821,77,doctor,0,2
1631,1632,Male,53,57248,66,lawyer,5,5
1632,1633,Female,66,99902,54,engineer,10,2
1633,1634,Female,1,165711,50,artist,1,2
1634,1635,Male,73,97455,55,,6,4
1635,1636,Female,34,93866,43,entertainment,9,2
1636,1637,Female,1,141307,17,healthcare,1,3
1637,1638,Male,73,172011,9,doctor,1,5
1638,1639,Male,90,68138,18,healthcare,2,7
1639,1640,Female,32,123246,100,homemaker,8,6
1640,1641,Female,47,124194,32,doctor,1,7
1641,1642,Male,15,188696,87,homemaker,8,3
1642,1643,Female,78,91213,84,lawyer,3,5
1643,1644,Female,83,166650,99,healthcare,1,3
1644,1645,Male,2,52727,60,artist,1,3
1645,1646,Male,75,126469,86,entertainment,1,2
1646,1647,Male,45,138775,17,executive,0,7
1647,1648,Female,49,68901,70,doctor,7,7
1648,1649,Female,41,118621,7,homemaker,0,7
1649,1650,Male,34,109263,77,entertainment,0,1
1650,1651,Male,82,150012,83,healthcare,3,6
1651,1652,Male,37,133850,85,marketing,9,3
1652,1653,Female,25,81640,95,entertainment,1,6
1653,1654,Female,52,133214,1,marketing,9,7
1654,1655,Female,23,186723,42,entertainment,8,5
1655,1656,Female,96,92100,23,artist,9,3
1656,1657,Male,5,64484,10,homemaker,0,5
1657,1658,Female,47,69024,3,healthcare,4,5
1658,1659,Male,81,171194,55,artist,0,5
1659,1660,Female,4,183282,34,artist,1,1
1660,1661,Female,8,100099,74,healthcare,1,3
1661,1662,Female,35,164435,26,lawyer,1,3
1662,1663,Male,67,172407,60,doctor,9,3
1663,1664,Female,9,84781,14,executive,1,3
1664,1665,Male,82,186130,61,lawyer,3,7
1665,1666,Female,2,56782,10,artist,9,5
1666,1667,Male,95,137206,4,artist,0,4
1667,1668,Female,9,146950,92,doctor,6,5
1668,1669,Female,99,174275,4,healthcare,0,2
1669,1670,Male,96,97705,41,homemaker,8,2
1670,1671,Male,92,188984,69,lawyer,1,4
1671,1672,Male,24,119238,55,artist,1,3
1672,1673,Male,58,87923,19,entertainment,0,5
1673,1674,Male,15,128573,97,executive,1,1
1674,1675,Female,13,132374,96,marketing,0,3
1675,1676,Female,51,135164,75,artist,9,3
1676,1677,Male,9,165194,10,artist,8,3
1677,1678,Male,0,126060,92,doctor,1,3
1678,1679,Male,67,89366,55,healthcare,9,3
1679,1680,Male,58,95172,77,healthcare,1,5
1680,1681,Female,55,95975,49,executive,0,1
1681,1682,Female,52,165573,59,healthcare,0,7
1682,1683,Male,83,180887,59,entertainment,1,1
1683,1684,Female,83,142720,86,executive,0,1
1684,1685,Female,90,113460,54,lawyer,1,7
1685,1686,Male,87,110434,20,artist,7,3
1686,1687,Female,67,146016,38,artist,1,6
1687,1688,Male,81,101073,67,executive,0,7
1688,1689,Female,36,62617,10,artist,9,3
1689,1690,Female,51,96028,37,artist,0,5
1690,1691,Female,31,186334,37,artist,0,1
1691,1692,Female,57,163473,52,artist,0,1
1692,1693,Male,83,89819,59,artist,4,2
1693,1694,Female,51,69388,33,engineer,3,4
1694,1695,Female,15,134748,76,marketing,1,6
1695,1696,Female,18,149915,94,doctor,14,1
1696,1697,Female,88,104098,48,healthcare,1,6
1697,1698,Male,70,80160,10,artist,8,5
1698,1699,Male,9,124125,91,artist,1,2
1699,1700,Male,6,170226,31,lawyer,0,3
1700,1701,Female,8,53306,98,engineer,0,2
1701,1702,Male,55,103933,31,executive,6,3
1702,1703,Female,69,85401,10,entertainment,4,6
1703,1704,Female,18,53812,32,homemaker,9,5
1704,1705,Female,13,60771,50,entertainment,1,7
1705,1706,Female,69,56398,75,entertainment,8,3
1706,1707,Female,69,171118,91,engineer,9,3
1707,1708,Male,69,79806,73,healthcare,0,5
1708,1709,Female,89,150187,35,healthcare,0,5
1709,1710,Female,45,129455,14,lawyer,0,3
1710,1711,Female,75,116813,72,entertainment,10,6
1711,1712,Female,54,95734,39,homemaker,8,7
1712,1713,Male,33,76654,48,artist,4,1
1713,1714,Male,67,86289,96,artist,1,5
1714,1715,Male,26,176147,19,healthcare,0,1
1715,1716,Female,5,142351,97,entertainment,0,7
1716,1717,Male,65,186673,51,doctor,1,1
1717,1718,Female,94,131521,62,artist,0,6
1718,1719,Female,95,50223,15,entertainment,8,1
1719,1720,Female,48,74308,23,entertainment,1,2
1720,1721,Female,41,155881,22,lawyer,0,7
1721,1722,Female,92,168303,16,executive,9,4
1722,1723,Male,44,182748,58,engineer,1,7
1723,1724,Female,35,52374,73,artist,1,1
1724,1725,Female,34,86154,17,doctor,1,2
1725,1726,Female,52,163612,51,executive,0,5
1726,1727,Female,64,64756,17,marketing,10,1
1727,1728,Male,62,185257,58,artist,1,4
1728,1729,Male,58,78669,75,artist,1,7
1729,1730,Male,15,164520,47,artist,1,7
1730,1731,Female,65,92135,49,homemaker,6,4
1731,1732,Male,20,103195,68,doctor,0,7
1732,1733,Female,21,161663,36,executive,1,7
1733,1734,Female,79,57039,34,artist,2,6
1734,1735,Female,91,54754,4,artist,0,2
1735,1736,Female,92,136531,76,engineer,1,4
1736,1737,Male,62,120838,79,artist,1,4
1737,1738,Male,94,127927,48,doctor,0,4
1738,1739,Male,10,164214,77,lawyer,0,4
1739,1740,Female,53,145498,66,artist,8,4
1740,1741,Male,7,129215,69,entertainment,9,6
1741,1742,Female,92,152429,76,entertainment,0,2
1742,1743,Female,12,89252,31,entertainment,0,5
1743,1744,Female,31,147447,23,doctor,6,7
1744,1745,Female,93,74467,33,lawyer,5,1
1745,1746,Female,66,127410,37,engineer,8,2
1746,1747,Male,49,91290,44,healthcare,7,7
1747,1748,Female,64,92812,97,artist,5,7
1748,1749,Female,27,170166,18,artist,10,4
1749,1750,Female,33,150823,75,artist,4,1
1750,1751,Male,79,95839,30,executive,7,2
1751,1752,Female,14,60175,60,executive,9,7
1752,1753,Female,22,153024,91,artist,10,7
1753,1754,Female,8,116858,67,artist,5,7
1754,1755,Female,6,122961,47,doctor,8,2
1755,1756,Male,81,141471,45,artist,8,6
1756,1757,Male,69,76155,14,healthcare,8,7
1757,1758,Male,0,108169,24,executive,10,3
1758,1759,Female,61,139520,39,artist,8,4
1759,1760,Male,62,182631,52,artist,5,3
1760,1761,Female,95,177134,78,healthcare,10,2
1761,1762,Female,32,181703,54,lawyer,6,2
1762,1763,Female,13,61917,16,artist,7,2
1763,1764,Female,1,140648,36,executive,9,7
1764,1765,Female,63,176783,40,doctor,9,4
1765,1766,Male,75,59741,67,artist,10,5
1766,1767,Female,43,156567,89,engineer,7,6
1767,1768,Female,29,110309,21,artist,6,2
1768,1769,Female,82,111077,55,artist,9,7
1769,1770,Female,87,170333,96,entertainment,4,2
1770,1771,Male,66,183339,39,artist,7,4
1771,1772,Female,99,84167,46,artist,10,7
1772,1773,Female,54,184815,50,lawyer,6,3
1773,1774,Female,49,122556,74,artist,9,7
1774,1775,Female,60,174768,66,entertainment,9,2
1775,1776,Male,75,172309,82,executive,4,1
1776,1777,Male,77,117920,4,doctor,10,4
1777,1778,Male,34,134882,61,artist,10,3
1778,1779,Female,63,77259,11,lawyer,6,6
1779,1780,Male,38,170019,38,artist,7,2
1780,1781,Female,68,176884,94,engineer,10,2
1781,1782,Female,80,106709,93,marketing,10,2
1782,1783,Female,8,168723,31,homemaker,7,2
1783,1784,Female,86,90228,68,engineer,7,5
1784,1785,Female,1,89473,85,lawyer,10,4
1785,1786,Male,56,131911,42,healthcare,7,7
1786,1787,Female,14,140107,63,marketing,6,6
1787,1788,Female,4,170403,44,artist,4,5
1788,1789,Female,58,51416,46,,7,5
1789,1790,Female,6,52648,2,artist,5,2
1790,1791,Male,17,125471,48,engineer,7,1
1791,1792,Female,55,106153,62,artist,10,1
1792,1793,Male,14,124785,28,lawyer,7,2
1793,1794,Female,22,101474,14,homemaker,10,2
1794,1795,Female,8,141359,65,healthcare,4,5
1795,1796,Female,70,57596,96,artist,4,1
1796,1797,Female,67,78489,81,artist,7,5
1797,1798,Male,50,112957,71,executive,5,3
1798,1799,Male,72,82377,37,engineer,9,2
1799,1800,Male,76,82315,53,engineer,6,1
1800,1801,Male,80,93253,51,artist,4,5
1801,1802,Male,20,189650,60,lawyer,8,4
1802,1803,Female,89,114858,53,artist,10,1
1803,1804,Female,18,62151,18,artist,8,2
1804,1805,Female,75,135159,12,engineer,7,6
1805,1806,Female,5,126263,55,marketing,6,3
1806,1807,Female,79,123064,41,artist,10,4
1807,1808,Female,31,181773,40,healthcare,8,1
1808,1809,Male,92,171794,65,artist,6,5
1809,1810,Female,15,156339,27,homemaker,6,2
1810,1811,Male,94,65483,84,marketing,10,7
1811,1812,Female,35,145654,22,executive,6,3
1812,1813,Female,68,91609,43,entertainment,8,1
1813,1814,Female,29,53002,73,lawyer,5,5
1814,1815,Male,87,115699,61,healthcare,9,1
1815,1816,Male,33,149609,44,executive,9,2
1816,1817,Female,29,165254,7,executive,9,7
1817,1818,Male,43,50418,49,healthcare,5,1
1818,1819,Male,43,103531,90,artist,10,5
1819,1820,Female,66,184060,98,artist,10,5
1820,1821,Male,23,75961,70,executive,5,7
1821,1822,Male,87,174163,28,artist,4,2
1822,1823,Female,81,105255,54,executive,8,3
1823,1824,Male,42,51860,4,lawyer,4,5
1824,1825,Female,32,185218,83,healthcare,4,6
1825,1826,Male,7,189709,18,artist,6,6
